TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,2004,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2004,svchost.exe,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2004,svchost.exe,0x7ffa5c090000,0x52000,shlwapi.dll,C:\Windows\System32\shlwapi.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2004,svchost.exe,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2004,svchost.exe,0x7ffa47700000,0x36000,puiapi.dll,C:\Windows\System32\puiapi.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2004,svchost.exe,0x7ffa4aac0000,0x279000,Comctl32.dll,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1697_none_de7644c45346d6cf\Comctl32.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2032,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\System32\svchost.exe,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4f4d0000,0x9b000,shsvcs.dll,c:\windows\system32\shsvcs.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa587e0000,0x4a000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa57f40000,0x29000,DEVOBJ.dll,c:\windows\system32\DEVOBJ.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4e9c0000,0x51000,ProximityService.dll,C:\Windows\System32\ProximityService.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5a060000,0x6d000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4e970000,0x2c000,ProximityCommon.dll,C:\Windows\System32\ProximityCommon.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4e960000,0x9000,ProximityCommonPal.dll,C:\Windows\System32\ProximityCommonPal.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,C:\Windows\System32\IPHLPAPI.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa579a0000,0x67000,MSWSOCK.dll,C:\Windows\System32\MSWSOCK.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4e940000,0x18000,ProximityServicePAL.dll,C:\Windows\System32\ProximityServicePAL.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa57100000,0x96000,firewallapi.dll,C:\Windows\SYSTEM32\firewallapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa57700000,0xc6000,DNSAPI.dll,C:\Windows\System32\DNSAPI.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa570a0000,0x2d000,fwbase.dll,C:\Windows\System32\fwbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa55da0000,0x13000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa58040000,0x58000,WINSTA.dll,C:\Windows\System32\WINSTA.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa56e20000,0xe000,HID.DLL,c:\windows\system32\HID.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2032,svchost.exe,0x7ffa4fee0000,0x73f000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2021-04-01 05:48:25.000000 ,Disabled
0,1260,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa4f2f0000,0x1dd000,fntcache.dll,c:\windows\system32\fntcache.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa506d0000,0x88000,policymanager.dll,C:\Windows\SYSTEM32\policymanager.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa50640000,0x8a000,msvcp110_win.dll,c:\windows\system32\msvcp110_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,1260,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\System32\svchost.exe,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa4ea20000,0x4c000,wkssvc.dll,c:\windows\system32\wkssvc.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa577d0000,0xe000,netutils.dll,c:\windows\system32\netutils.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa580a0000,0x29000,USERENV.dll,c:\windows\system32\USERENV.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa4fb40000,0xd000,DSPARSE.dll,c:\windows\system32\DSPARSE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa580d0000,0x2f000,SspiCli.dll,c:\windows\system32\SspiCli.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa52b50000,0xb000,WINNSI.DLL,C:\Windows\SYSTEM32\WINNSI.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa56e30000,0x22000,gpapi.dll,C:\Windows\SYSTEM32\gpapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa4e860000,0xba000,dsreg.dll,c:\windows\system32\dsreg.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa50640000,0x8a000,msvcp110_win.dll,c:\windows\system32\msvcp110_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa53d20000,0xa000,DSROLE.dll,c:\windows\system32\DSROLE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa577e0000,0x40000,logoncli.dll,c:\windows\system32\logoncli.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa50830000,0x2c000,netjoin.dll,C:\Windows\SYSTEM32\netjoin.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa57bb0000,0x2b000,JOINUTIL.DLL,C:\Windows\SYSTEM32\JOINUTIL.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa50760000,0xc8000,taskschd.dll,C:\Windows\System32\taskschd.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa5a060000,0x6d000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa57530000,0x33000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa57b70000,0xc000,CRYPTBASE.dll,C:\Windows\System32\CRYPTBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa59c90000,0x60000,WLDAP32.dll,C:\Windows\System32\WLDAP32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa57700000,0xc6000,DNSAPI.dll,c:\windows\system32\DNSAPI.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa579a0000,0x67000,mswsock.dll,C:\Windows\system32\mswsock.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa4fdf0000,0xa000,rasadhlp.dll,C:\Windows\System32\rasadhlp.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2092,svchost.exe,0x7ffa52ad0000,0x79000,fwpuclnt.dll,C:\Windows\System32\fwpuclnt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa4e720000,0x13a000,usermgr.dll,c:\windows\system32\usermgr.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa596c0000,0xa8000,SHCORE.dll,C:\Windows\System32\SHCORE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa59c90000,0x60000,WLDAP32.dll,C:\Windows\System32\WLDAP32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa580d0000,0x2f000,SspiCli.dll,c:\windows\system32\SspiCli.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa580a0000,0x29000,USERENV.dll,c:\windows\system32\USERENV.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa577e0000,0x40000,logoncli.dll,c:\windows\system32\logoncli.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa57200000,0x31000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa544e0000,0x151000,wintypes.dll,C:\Windows\SYSTEM32\wintypes.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa4e0f0000,0xd4000,AppXDeploymentClient.dll,c:\windows\system32\AppXDeploymentClient.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa4e000000,0xa6000,StateRepository.Core.dll,c:\windows\system32\StateRepository.Core.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa4dfb0000,0x49000,usermgrproxy.dll,C:\Windows\System32\usermgrproxy.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2336,svchost.exe,0x7ffa55da0000,0x13000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2336,svchost.exe,0x7ffa58040000,0x58000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2021-04-01 05:48:23.000000 ,Disabled
0,2352,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:03.000000 ,Disabled
0,2352,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:03.000000 ,Disabled
